tube_assembly_id,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10
TA-18488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18646,SP-0007,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,SP-0082,NA,NA,NA
TA-18647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18654,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-18655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18665,SP-0007,SP-0012,SP-0020,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-18666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18672,SP-0013,SP-0026,SP-0063,SP-0067,SP-0070,SP-0080,NA,NA,NA,NA
TA-18673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18678,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-18679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18682,SP-0007,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,SP-0082,NA,NA,NA
TA-18683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18686,SP-0007,SP-0012,SP-0024,SP-0080,NA,NA,NA,NA,NA,NA
TA-18687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18690,SP-0012,SP-0024,SP-0061,SP-0080,NA,NA,NA,NA,NA,NA
TA-18691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18703,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-18704,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-18705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18706,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-18707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18711,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,SP-0080,NA,NA,NA,NA
TA-18712,SP-0050,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-18713,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,SP-0080,NA,NA,NA,NA
TA-18714,SP-0050,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-18715,SP-0050,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-18716,SP-0024,SP-0026,SP-0047,SP-0050,SP-0076,SP-0080,NA,NA,NA,NA
TA-18717,SP-0012,SP-0026,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA
TA-18718,SP-0012,SP-0026,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA
TA-18719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18723,SP-0012,SP-0026,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA
TA-18724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18728,SP-0004,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18729,SP-0063,SP-0070,NA,NA,NA,NA,NA,NA,NA,NA
TA-18730,SP-0063,SP-0067,NA,NA,NA,NA,NA,NA,NA,NA
TA-18731,SP-0007,SP-0069,NA,NA,NA,NA,NA,NA,NA,NA
TA-18732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18733,SP-0063,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18734,SP-0070,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18736,SP-0007,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18738,SP-0058,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18739,SP-0058,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18740,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18741,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18743,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18744,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18746,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18747,SP-0036,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18748,SP-0036,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18749,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18750,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18751,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18752,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18753,SP-0004,SP-0058,SP-0070,NA,NA,NA,NA,NA,NA,NA
TA-18754,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18755,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18756,SP-0004,SP-0058,NA,NA,NA,NA,NA,NA,NA,NA
TA-18757,SP-0058,SP-0070,NA,NA,NA,NA,NA,NA,NA,NA
TA-18758,SP-0058,SP-0070,NA,NA,NA,NA,NA,NA,NA,NA
TA-18759,SP-0036,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18760,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18762,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18763,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18764,SP-0063,SP-0068,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18765,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-18766,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-18767,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-18768,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18769,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18770,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18771,SP-0007,SP-0029,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA
TA-18772,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18773,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-18774,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18775,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18776,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18779,SP-0004,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18780,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18781,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18782,SP-0007,SP-0016,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA
TA-18783,SP-0007,SP-0016,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA
TA-18784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18785,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18786,SP-0004,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18787,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18788,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18789,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18790,SP-0058,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18791,SP-0058,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18792,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18793,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-18794,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-18795,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18796,SP-0058,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18797,SP-0058,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18798,SP-0058,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18799,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18800,SP-0063,SP-0069,NA,NA,NA,NA,NA,NA,NA,NA
TA-18801,SP-0007,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18802,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18803,SP-0063,SP-0068,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18804,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18805,SP-0058,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18806,SP-0007,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18807,SP-0007,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18808,SP-0007,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18809,SP-0007,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-18810,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18811,SP-0004,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18812,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-18813,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18814,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18815,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18816,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18817,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18818,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18819,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18820,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18821,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18822,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18823,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18824,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-18825,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18826,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18827,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18828,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18829,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18830,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18831,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18832,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18833,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18834,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18835,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18836,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-18837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18839,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-18840,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-18841,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
