tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other
TA-17582,SP-0035,19.05,2.11,63,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-17583,SP-0035,9.52,0.89,50,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17584,SP-0029,28.58,2.41,68,3,63.5,N,N,N,N,EF-003,EF-012,0,0,0
TA-17585,SP-0035,12.7,1.24,38,1,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17586,SP-0035,12.7,1.24,87,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17587,SP-0035,12.7,1.24,147,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17588,SP-0035,12.7,1.24,138,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17589,SP-0035,12.7,1.24,85,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17590,SP-0035,12.7,1.24,145,6,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17591,SP-0035,12.7,1.24,161,7,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17592,SP-0035,12.7,1.24,65,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17593,SP-0035,12.7,1.24,71,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-17594,SP-0035,6.35,0.89,70,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0
TA-17595,SP-0035,6.35,0.89,115,7,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17596,SP-0029,15.88,1.65,141,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17597,SP-0029,15.88,1.65,88,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17598,SP-0029,19.05,1.65,31,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17599,SP-0029,19.05,1.65,37,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17600,SP-0029,12.7,1.65,45,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-17601,SP-0029,12.7,1.65,116,8,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-17602,SP-0029,12.7,1.65,107,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-17603,SP-0035,15.88,1.65,111,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17604,SP-0029,15.88,1.65,51,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17605,SP-0029,19.05,1.65,64,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17606,SP-0029,19.05,1.65,64,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17607,SP-0029,19.05,1.65,25,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17608,SP-0029,15.88,1.65,115,5,38.1,N,N,N,N,EF-003,NONE,0,0,0
TA-17609,SP-0029,15.88,1.65,113,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17610,SP-0029,15.88,1.65,78,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17611,SP-0029,25.4,2.41,53,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17612,SP-0029,25.4,2.41,56,0,0,N,N,N,N,EF-003,EF-003,0,0,0
TA-17613,SP-0035,6.35,0.89,90,5,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17614,SP-0035,9.52,1.24,52,4,31.75,N,N,N,N,EF-018,EF-017,0,0,0
TA-17615,SP-0029,19.05,1.65,138,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17616,SP-0029,19.05,1.65,137,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17617,SP-0029,25.4,2.41,70,3,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0
TA-17618,SP-0029,25.4,2.41,80,4,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0
TA-17619,SP-0029,19.05,1.65,137,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17620,SP-0029,19.05,1.65,90,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17621,SP-0035,6.35,0.89,24,3,12.7,N,N,N,N,EF-003,EF-003,0,0,0
TA-17622,SP-0029,25.4,2.11,102,4,50.8,N,N,N,N,EF-003,EF-012,0,0,0
TA-17623,SP-0035,6.35,0.89,100,5,19.05,N,N,N,N,EF-017,EF-018,0,0,0
TA-17624,SP-0035,6.35,0.89,163,9,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17625,SP-0029,9.52,0.71,117,4,31.75,N,Y,N,Y,EF-003,EF-003,0,0,0
TA-17626,SP-0029,9.52,0.71,144,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17627,SP-0029,9.52,0.71,122,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17628,SP-0029,44.45,1.65,21,1,88.9,N,Y,N,Y,EF-017,EF-012,0,0,0
TA-17629,SP-0029,25.4,1.65,144,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17630,SP-0035,6.35,0.89,21,2,12.7,N,N,N,N,EF-003,EF-003,0,0,0
TA-17631,SP-0035,6.35,0.89,16,1,12.7,N,N,N,N,EF-003,EF-003,0,0,0
TA-17632,SP-0035,6.35,0.89,30,2,12.7,N,N,N,N,EF-003,EF-003,0,0,0
TA-17633,SP-0029,25.4,1.65,133,5,50.8,N,N,N,N,EF-003,EF-003,1,0,0
TA-17634,SP-0029,19.05,1.65,86,4,38.1,N,N,N,N,NONE,NONE,0,0,0
TA-17635,SP-0029,57.15,1.65,36,1,127,N,Y,N,Y,EF-017,EF-012,1,0,0
TA-17636,SP-0028,6.35,0.89,122,7,25.4,N,N,N,N,EF-003,EF-017,0,0,0
TA-17637,SP-0029,31.75,1.65,98,3,76.2,N,N,N,N,EF-012,EF-003,1,0,0
TA-17638,SP-0029,50.8,1.65,133,3,101.6,N,N,N,Y,NONE,NONE,0,0,0
TA-17639,SP-0029,28.58,1.65,21,1,63.5,N,Y,N,N,EF-017,EF-012,0,0,0
TA-17640,SP-0037,38.1,1.65,29,1,76.2,N,Y,N,N,NONE,NONE,0,0,0
TA-17641,SP-0037,9.52,0.89,43,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17642,SP-0037,9.52,0.89,16,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17643,SP-0037,9.52,0.89,26,2,19.05,N,N,N,N,EF-008,EF-018,0,0,0
TA-17644,SP-0037,9.52,0.89,33,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17645,SP-0037,9.52,0.89,26,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17646,SP-0037,9.52,0.89,34,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17647,SP-0029,19.05,1.24,40,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17648,SP-0029,19.05,1.24,58,4,50.8,N,N,N,Y,EF-003,EF-003,0,0,0
TA-17649,SP-0032,63.5,1.65,90,3,127,N,Y,Y,Y,EF-017,EF-017,1,0,0
TA-17650,SP-0029,19.05,3.05,124,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17651,SP-0048,25.4,3.05,89,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17652,SP-0048,25.4,3.05,89,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17653,SP-0029,9.52,0.89,130,5,19.05,N,N,N,N,EF-017,EF-017,0,0,0
TA-17654,SP-0029,12.7,0.89,158,7,25.4,N,N,N,N,EF-017,EF-017,0,0,0
TA-17655,SP-0035,12.7,1.65,176,10,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-17656,SP-0029,19.05,2.41,175,8,38.1,N,Y,N,N,EF-017,NONE,0,0,0
TA-17657,SP-0035,9.52,1.65,61,4,19.05,N,N,N,N,EF-017,EF-017,0,0,0
TA-17658,SP-0029,19.05,1.24,51,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17659,SP-0029,19.05,1.65,154,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17660,SP-0029,19.05,1.65,70,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17661,SP-0029,19.05,1.65,221,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17662,SP-0029,15.88,1.65,226,9,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17663,SP-0029,19.05,1.65,80,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17664,SP-0029,19.05,1.65,143,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17665,SP-0029,19.05,1.65,46,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17666,SP-0029,15.88,1.65,52,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17667,SP-0029,19.05,1.65,189,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17668,SP-0029,15.88,1.65,37,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17669,SP-0029,15.88,1.65,57,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17670,SP-0029,25.4,1.65,202,6,50.8,N,N,N,N,EF-017,EF-017,0,0,0
TA-17671,SP-0029,12.7,1.24,36,1,25.4,N,N,N,N,NONE,EF-017,0,0,0
TA-17672,SP-0029,19.05,3.05,124,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17673,SP-0029,19.05,3.05,228,10,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17674,SP-0029,19.05,3.05,230,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17675,SP-0029,15.88,2.41,129,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17676,NA,25.4,3.05,263,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17677,NA,25.4,3.05,263,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17678,SP-0029,19.05,3.05,246,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17679,SP-0029,19.05,3.05,246,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17680,SP-0029,19.05,3.05,272,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17681,SP-0029,19.05,3.05,272,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17682,SP-0029,12.7,1.65,53,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-17683,SP-0029,19.05,1.65,83,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17684,SP-0029,63.5,1.65,73,2,101.6,Y,Y,N,Y,NONE,NONE,0,0,0
TA-17685,SP-0029,76.2,1.65,119,0,0,N,N,N,N,EF-009,EF-009,0,0,0
TA-17686,SP-0029,76.2,1.65,199,5,152.4,N,N,N,Y,EF-017,NONE,0,0,0
TA-17687,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17688,SP-0033,101.6,1.65,138,3,101.6,N,Y,N,Y,EF-017,EF-017,0,0,0
TA-17689,SP-0046,66.7,7.9,88,2,9999,N,Y,N,N,NONE,NONE,0,0,0
TA-17690,SP-0046,66.7,7.9,71,2,9999,N,Y,N,N,NONE,NONE,0,0,0
TA-17691,SP-0037,9.52,0.89,25,3,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17692,SP-0037,9.52,0.89,27,3,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17693,SP-0037,9.52,0.89,25,3,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17694,SP-0037,9.52,0.89,29,3,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17695,SP-0037,9.52,0.89,15,2,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17696,SP-0037,9.52,0.89,23,2,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17697,SP-0037,9.52,0.89,45,2,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17698,SP-0035,19.05,1.65,43,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0
TA-17699,SP-0033,76.2,1.65,146,3,101.6,N,N,N,N,EF-017,EF-017,0,0,0
TA-17700,SP-0033,76.2,1.65,81,2,76.2,N,N,N,Y,EF-017,EF-017,0,0,0
TA-17701,SP-0033,76.2,1.65,61,2,101.6,N,Y,N,Y,EF-017,EF-017,0,0,0
TA-17702,SP-0029,9.52,1.65,65,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17703,SP-0029,9.52,1.65,41,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17704,SP-0029,9.52,1.65,67,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17705,SP-0029,9.52,1.65,64,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17706,SP-0029,9.52,1.65,62,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17707,SP-0029,9.52,1.65,71,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17708,SP-0029,19.05,2.41,385,0,0,N,N,N,N,EF-003,EF-003,0,0,0
TA-17709,NA,31.75,3.96,384,0,0,N,N,N,N,EF-003,EF-003,0,0,0
TA-17710,SP-0029,25.4,2.11,70,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17711,SP-0029,19.05,3.05,379,0,0,N,N,N,N,EF-003,EF-003,0,0,0
TA-17712,NA,31.75,3.05,378,0,0,N,N,N,N,EF-003,EF-003,0,0,0
TA-17713,SP-0035,63.5,1.65,94,3,101.6,N,Y,N,N,EF-009,EF-009,0,0,0
TA-17714,SP-0035,63.5,1.65,66,1,101.6,N,N,N,Y,EF-009,EF-009,0,0,0
TA-17715,SP-0029,57.15,1.65,130,5,88.9,N,Y,N,Y,EF-009,EF-009,0,0,0
TA-17716,SP-0029,15.88,2.41,170,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17717,SP-0029,15.88,2.41,162,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17718,SP-0029,15.88,2.41,176,9,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17719,SP-0029,15.88,2.41,142,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17720,SP-0029,15.88,2.41,117,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17721,SP-0029,15.88,2.41,130,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17722,SP-0029,9.52,0.89,38,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17723,SP-0029,101.6,1.65,114,2,101.6,N,N,N,Y,EF-017,NONE,0,0,0
TA-17724,SP-0029,101.6,1.65,142,2,152.4,N,N,N,N,EF-017,EF-017,0,0,0
TA-17725,SP-0029,15.88,1.65,63,5,38.1,N,N,N,N,EF-003,EF-017,0,0,0
TA-17726,SP-0035,63.5,1.65,119,3,101.6,N,Y,N,Y,EF-009,EF-009,0,0,0
TA-17727,SP-0035,63.5,1.65,58,2,101.6,N,Y,N,Y,EF-009,EF-009,0,0,0
TA-17728,SP-0033,127,1.65,51,2,127,Y,Y,Y,Y,EF-023,NONE,0,0,0
TA-17729,SP-0039,9.52,0.71,60,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17730,SP-0039,9.52,0.71,92,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17731,SP-0029,38.1,1.65,22,0,0,N,N,N,N,EF-017,EF-023,0,0,0
TA-17732,SP-0029,38.1,1.65,22,0,0,N,N,N,N,EF-017,EF-023,0,0,0
TA-17733,SP-0029,38.1,1.65,22,0,0,N,N,N,N,EF-017,EF-023,0,0,0
TA-17734,SP-0029,57.15,1.65,27,0,0,N,N,N,N,EF-008,EF-008,0,0,0
TA-17735,SP-0029,15.88,1.65,66,5,50.8,N,N,N,N,EF-003,EF-017,0,0,0
TA-17736,SP-0037,19.05,1.65,28,2,38.1,N,Y,N,Y,EF-003,EF-003,0,0,0
TA-17737,SP-0029,57.15,1.65,224,6,114.3,Y,Y,N,N,EF-012,EF-012,0,0,0
TA-17738,SP-0029,57.15,1.65,240,7,114.3,Y,Y,N,N,EF-012,EF-017,0,0,0
TA-17739,SP-0029,57.15,1.65,119,3,114.3,Y,Y,N,N,EF-012,EF-017,0,0,0
TA-17740,SP-0037,9.52,0.89,33,3,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17741,SP-0037,9.52,0.89,15,1,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17742,SP-0037,9.52,0.89,27,1,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17743,SP-0037,9.52,0.89,14,2,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17744,SP-0037,9.52,0.89,17,1,19.05,N,N,N,N,EF-018,EF-017,0,0,0
TA-17745,SP-0029,76.2,1.65,57,2,101.6,Y,Y,Y,Y,EF-023,EF-023,0,0,0
TA-17746,SP-0029,38.1,1.65,88,2,76.2,N,N,N,N,EF-012,EF-017,0,0,0
TA-17747,SP-0029,38.1,1.65,38,1,76.2,N,N,N,N,EF-012,EF-017,0,0,0
TA-17748,SP-0029,38.1,1.65,26,1,76.2,N,N,N,Y,EF-012,EF-017,1,0,0
TA-17749,SP-0029,12.7,1.65,50,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17750,SP-0033,76.2,1.65,154,2,76.2,N,N,N,N,EF-017,EF-017,0,0,0
TA-17751,SP-0033,76.2,1.65,115,2,76.2,N,N,N,N,EF-017,EF-017,0,0,0
TA-17752,SP-0029,9.52,0.89,182,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-17753,SP-0029,9.52,0.89,182,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-17754,SP-0029,9.52,1.65,208,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17755,SP-0029,9.52,1.65,209,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17756,SP-0029,12.7,1.24,46,3,25.4,N,N,N,N,EF-017,EF-017,0,0,0
TA-17757,SP-0029,9.52,1.65,238,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17758,SP-0029,9.52,1.65,237,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17759,SP-0039,6.35,0.71,74,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-17760,SP-0039,6.35,0.71,150,9,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-17761,SP-0019,15.88,0.89,96,5,38.1,N,Y,N,N,EF-003,NONE,0,0,0
TA-17762,SP-0029,15.88,1.65,94,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17763,SP-0029,15.88,1.65,93,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17764,SP-0046,42.7,4.8,201,3,110,Y,Y,N,N,EF-021,EF-021,0,0,0
TA-17765,SP-0046,42.7,4.8,188,4,110,Y,Y,N,N,EF-021,EF-021,0,0,0
TA-17766,SP-0029,101.6,1.65,11,0,0,N,Y,N,Y,EF-023,EF-017,0,0,0
TA-17767,SP-0029,76.2,1.65,11,0,0,N,Y,N,Y,EF-023,EF-017,0,0,0
TA-17768,SP-0037,9.52,0.89,29,3,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17769,NA,44.45,1.65,28,2,88.9,Y,Y,N,Y,EF-017,EF-017,0,0,0
TA-17770,SP-0037,9.52,0.89,16,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17771,SP-0037,9.52,0.89,25,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17772,SP-0029,44.45,1.65,88,3,76.2,N,N,N,N,EF-017,EF-017,0,0,0
TA-17773,SP-0029,44.45,1.65,83,3,76.2,N,N,N,N,EF-017,EF-017,0,0,0
TA-17774,SP-0029,63.5,1.65,79,2,101.6,N,N,N,N,EF-017,EF-017,0,0,0
TA-17775,SP-0029,31.75,1.65,150,5,76.2,N,N,N,Y,EF-017,EF-017,0,0,0
TA-17776,SP-0033,101.6,1.65,188,4,152.4,N,N,N,Y,EF-017,EF-017,0,0,0
TA-17777,SP-0033,101.6,2.11,130,3,152.4,Y,Y,N,Y,EF-017,EF-018,0,0,0
TA-17778,SP-0033,101.6,1.65,68,2,152.4,N,Y,Y,Y,EF-017,EF-017,0,0,0
TA-17779,SP-0029,19.05,1.65,41,3,28.1,N,Y,N,N,EF-003,EF-003,0,0,0
TA-17780,SP-0037,9.52,0.89,24,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17781,SP-0037,9.52,0.89,31,3,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17782,SP-0037,9.52,0.89,21,1,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17783,SP-0032,63.5,1.65,22,0,0,N,N,N,N,EF-017,EF-017,1,0,0
TA-17784,SP-0032,63.5,1.65,190,3,101.6,N,N,Y,Y,EF-017,EF-017,1,0,0
TA-17785,SP-0019,15.88,0.89,20,1,38.1,N,Y,N,N,EF-003,EF-003,0,0,0
TA-17786,SP-0037,25.4,1.65,17,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17787,SP-0035,12.7,1.24,54,7,25.4,N,N,N,Y,EF-018,EF-018,0,0,0
TA-17788,SP-0029,12.7,1.24,54,3,25.4,N,N,N,N,EF-017,EF-017,0,0,0
TA-17789,SP-0029,9.52,1.65,280,10,19.05,N,N,N,Y,EF-003,EF-003,0,0,0
TA-17790,SP-0029,57.15,1.65,138,5,114.3,Y,Y,N,Y,EF-012,EF-012,0,0,0
TA-17791,SP-0029,25.4,1.65,53,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17792,SP-0029,25.4,1.65,182,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17793,SP-0029,63.5,1.65,78,2,152.4,Y,Y,N,N,EF-017,EF-017,0,0,0
TA-17794,SP-0029,15.88,1.65,140,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17795,SP-0037,9.52,0.89,14,1,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17796,SP-0029,101.6,1.65,141,3,152.4,N,N,Y,Y,EF-017,EF-017,0,0,0
TA-17797,SP-0029,19.05,3.05,91,2,50.8,N,N,N,Y,EF-003,EF-003,0,0,0
TA-17798,SP-0048,25.4,3.05,61,0,0,N,N,N,N,EF-023,NONE,0,0,0
TA-17799,SP-0029,25.4,1.65,189,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17800,NA,25.4,3.05,88,5,50.8,N,Y,N,Y,EF-003,EF-003,1,0,0
TA-17801,SP-0029,19.05,2.41,89,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17802,SP-0039,6.35,0.71,190,9,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-17803,SP-0039,6.35,0.71,129,9,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-17804,SP-0039,6.35,0.71,194,9,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-17805,SP-0029,9.52,1.65,179,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17806,SP-0029,9.52,1.65,187,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17807,SP-0037,9.52,0.89,48,3,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17808,SP-0037,9.52,0.89,18,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17809,SP-0037,9.52,0.89,10,1,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17810,SP-0037,9.52,0.89,14,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17811,SP-0037,9.52,0.89,17,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17812,SP-0037,9.52,0.89,11,1,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17813,SP-0037,9.52,0.89,11,1,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17814,SP-0037,9.52,0.89,17,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17815,SP-0037,9.52,0.89,32,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
TA-17816,SP-0033,101.6,1.65,76,0,0,N,N,N,N,EF-017,EF-017,0,0,0
TA-17817,SP-0029,63.5,1.65,166,1,127,N,N,N,N,EF-017,EF-017,0,0,0
TA-17818,SP-0029,63.5,1.65,86,2,127,N,N,N,N,EF-017,EF-017,1,0,0
TA-17819,SP-0029,31.75,3.05,320,6,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-17820,SP-0046,48.6,5.7,19,0,0,N,N,N,N,EF-021,EF-021,0,0,0
TA-17821,SP-0029,25.4,1.65,144,4,50.8,N,N,N,Y,EF-003,EF-003,0,0,0
TA-17822,SP-0034,15.88,1.24,19,1,31.75,N,N,N,N,EF-017,EF-017,0,0,0
TA-17823,SP-0037,50.8,1.65,28,0,0,N,N,N,N,EF-023,EF-023,2,0,2
TA-17824,SP-0037,50.8,1.65,48,0,0,N,N,N,N,EF-023,EF-023,1,0,0
TA-17825,SP-0037,6.35,0.89,5,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-17826,SP-0037,9.52,0.89,175,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-17827,SP-0029,9.52,0.89,18,1,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17828,SP-0029,12.7,1.65,43,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-17829,SP-0029,9.52,1.65,33,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17830,SP-0029,9.52,1.65,96,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17831,SP-0029,12.7,1.65,35,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-17832,SP-0029,9.52,1.65,48,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17833,SP-0029,9.52,1.65,93,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-17834,SP-0029,12.7,0.89,39,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-17835,SP-0029,19.05,1.24,163,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17836,SP-0029,19.05,1.24,156,9,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17837,SP-0029,19.05,1.24,97,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17838,SP-0029,19.05,1.24,81,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17839,SP-0029,19.05,1.24,188,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17840,SP-0029,19.05,1.24,183,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-17841,SP-0029,19.05,1.24,161,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-17842,SP-0029,88.9,1.65,190,2,139.7,N,N,N,N,EF-009,EF-009,0,0,0
TA-17843,SP-0029,88.9,1.65,163,2,139.7,N,N,N,N,EF-009,EF-009,1,0,0
TA-17844,SP-0029,76.2,1.65,60,0,0,N,N,N,N,EF-009,EF-009,0,0,0
TA-17845,SP-0029,76.2,1.65,141,3,76.2,N,Y,N,N,EF-009,EF-009,0,0,0
TA-17846,SP-0029,101.6,1.65,92,2,101.6,N,N,Y,Y,EF-009,EF-009,2,0,0
TA-17847,SP-0029,76.2,1.65,252,4,76.2,N,N,N,N,EF-009,EF-009,0,0,0
TA-17848,SP-0029,76.2,1.65,63,2,76.2,Y,Y,N,N,EF-009,EF-009,0,0,0
