id,severity_type
1689,severity_type 1
3371,severity_type 2
13023,severity_type 1
12222,severity_type 1
16911,severity_type 2
17476,severity_type 1
17652,severity_type 1
6681,severity_type 1
6631,severity_type 1
1440,severity_type 1
10785,severity_type 4
14324,severity_type 1
12755,severity_type 2
2799,severity_type 1
10814,severity_type 2
3607,severity_type 1
10139,severity_type 1
15938,severity_type 1
4754,severity_type 1
11292,severity_type 1
4316,severity_type 1
11008,severity_type 1
8692,severity_type 1
4027,severity_type 1
10838,severity_type 1
2814,severity_type 1
7729,severity_type 1
15295,severity_type 1
6285,severity_type 1
5434,severity_type 1
6708,severity_type 1
7703,severity_type 1
15534,severity_type 1
10628,severity_type 1
8324,severity_type 1
16417,severity_type 1
18322,severity_type 1
10822,severity_type 1
12358,severity_type 2
1878,severity_type 1
9630,severity_type 1
5824,severity_type 2
5016,severity_type 2
17705,severity_type 2
9518,severity_type 2
2614,severity_type 1
13310,severity_type 1
15955,severity_type 1
7598,severity_type 2
1237,severity_type 1
17085,severity_type 1
8727,severity_type 2
4294,severity_type 1
7002,severity_type 2
12768,severity_type 1
16474,severity_type 1
3557,severity_type 2
584,severity_type 1
11256,severity_type 1
15199,severity_type 1
13459,severity_type 2
3656,severity_type 1
11124,severity_type 2
10069,severity_type 1
11421,severity_type 1
12390,severity_type 1
2844,severity_type 2
15437,severity_type 2
4236,severity_type 2
10960,severity_type 1
13777,severity_type 2
16423,severity_type 1
4052,severity_type 2
11046,severity_type 1
9968,severity_type 2
17067,severity_type 1
2308,severity_type 2
11192,severity_type 1
15993,severity_type 1
11673,severity_type 1
11611,severity_type 1
12545,severity_type 2
3876,severity_type 2
16930,severity_type 2
7812,severity_type 2
7642,severity_type 2
7999,severity_type 2
10227,severity_type 2
16563,severity_type 2
616,severity_type 1
10504,severity_type 2
9460,severity_type 1
10828,severity_type 2
7400,severity_type 1
16905,severity_type 1
14415,severity_type 1
3585,severity_type 1
11788,severity_type 1
7316,severity_type 2
9938,severity_type 1
13636,severity_type 1
8832,severity_type 1
6105,severity_type 1
6306,severity_type 2
16233,severity_type 1
12628,severity_type 1
11015,severity_type 1
5830,severity_type 1
10502,severity_type 1
12254,severity_type 1
15306,severity_type 1
15780,severity_type 1
3632,severity_type 1
10699,severity_type 1
11729,severity_type 4
4452,severity_type 1
4501,severity_type 1
14541,severity_type 1
964,severity_type 1
881,severity_type 2
5347,severity_type 1
7337,severity_type 1
8453,severity_type 1
15895,severity_type 1
7483,severity_type 1
28,severity_type 2
7789,severity_type 1
17226,severity_type 1
7382,severity_type 2
10991,severity_type 2
1404,severity_type 1
573,severity_type 2
6592,severity_type 2
13285,severity_type 2
8594,severity_type 2
1185,severity_type 4
10774,severity_type 2
15398,severity_type 2
15891,severity_type 2
9619,severity_type 2
598,severity_type 2
10663,severity_type 2
10753,severity_type 2
14263,severity_type 2
8970,severity_type 2
11445,severity_type 4
16536,severity_type 4
13220,severity_type 2
13441,severity_type 2
580,severity_type 2
11491,severity_type 2
7524,severity_type 2
17922,severity_type 1
6065,severity_type 1
6854,severity_type 1
1595,severity_type 1
2583,severity_type 1
695,severity_type 1
3427,severity_type 1
13409,severity_type 2
11025,severity_type 2
4450,severity_type 2
13157,severity_type 2
9586,severity_type 4
7902,severity_type 2
16884,severity_type 1
1226,severity_type 1
13152,severity_type 2
9797,severity_type 1
3250,severity_type 1
11901,severity_type 1
2950,severity_type 1
17016,severity_type 2
15123,severity_type 2
7300,severity_type 1
14729,severity_type 1
8229,severity_type 1
540,severity_type 1
13533,severity_type 1
11233,severity_type 1
9856,severity_type 1
7040,severity_type 1
7282,severity_type 1
1451,severity_type 1
5968,severity_type 1
5797,severity_type 2
15382,severity_type 1
15275,severity_type 2
4479,severity_type 1
7696,severity_type 1
3307,severity_type 2
10885,severity_type 2
6046,severity_type 1
1423,severity_type 2
8433,severity_type 2
2363,severity_type 1
4551,severity_type 1
4357,severity_type 1
15346,severity_type 1
18551,severity_type 1
17001,severity_type 1
5535,severity_type 1
16010,severity_type 1
13986,severity_type 1
3018,severity_type 1
9403,severity_type 1
16197,severity_type 1
15012,severity_type 1
4432,severity_type 1
4671,severity_type 1
5564,severity_type 1
6637,severity_type 1
9706,severity_type 1
16762,severity_type 2
2095,severity_type 1
764,severity_type 2
12413,severity_type 1
14220,severity_type 1
10483,severity_type 1
17779,severity_type 1
9324,severity_type 1
1098,severity_type 1
1876,severity_type 2
12954,severity_type 1
1152,severity_type 1
100,severity_type 1
18289,severity_type 1
15504,severity_type 1
346,severity_type 1
14412,severity_type 1
13975,severity_type 1
8255,severity_type 2
14228,severity_type 1
6056,severity_type 2
15129,severity_type 1
4683,severity_type 1
5026,severity_type 1
10500,severity_type 1
2430,severity_type 2
4876,severity_type 2
15501,severity_type 2
6250,severity_type 1
11789,severity_type 1
17944,severity_type 2
269,severity_type 2
6128,severity_type 1
10173,severity_type 1
4506,severity_type 1
2758,severity_type 4
13550,severity_type 4
17842,severity_type 4
18546,severity_type 1
14022,severity_type 2
11355,severity_type 1
15683,severity_type 1
17566,severity_type 1
1969,severity_type 1
4458,severity_type 1
11148,severity_type 1
2571,severity_type 1
17831,severity_type 1
7547,severity_type 1
8353,severity_type 1
5446,severity_type 1
11848,severity_type 1
15184,severity_type 1
8215,severity_type 2
1904,severity_type 2
8693,severity_type 1
10354,severity_type 1
14432,severity_type 1
4821,severity_type 1
7806,severity_type 4
7052,severity_type 1
14732,severity_type 1
6635,severity_type 1
16938,severity_type 1
11434,severity_type 1
967,severity_type 1
18180,severity_type 1
4188,severity_type 1
12717,severity_type 1
4858,severity_type 1
4854,severity_type 1
13867,severity_type 1
17916,severity_type 1
12200,severity_type 1
4517,severity_type 1
4803,severity_type 1
11570,severity_type 1
17815,severity_type 1
7242,severity_type 1
1717,severity_type 1
499,severity_type 1
18034,severity_type 1
10434,severity_type 2
6470,severity_type 2
17775,severity_type 1
11933,severity_type 1
6259,severity_type 1
12096,severity_type 1
240,severity_type 2
8039,severity_type 2
10800,severity_type 1
6352,severity_type 1
9420,severity_type 2
13685,severity_type 1
15762,severity_type 1
4897,severity_type 1
134,severity_type 1
10009,severity_type 2
18382,severity_type 2
15396,severity_type 1
9161,severity_type 1
11910,severity_type 2
18015,severity_type 2
3094,severity_type 1
18498,severity_type 1
13909,severity_type 1
10191,severity_type 1
4349,severity_type 1
290,severity_type 1
807,severity_type 1
17819,severity_type 1
4610,severity_type 1
10048,severity_type 4
6726,severity_type 4
13505,severity_type 1
8956,severity_type 1
17139,severity_type 1
6083,severity_type 1
8098,severity_type 1
16451,severity_type 1
7317,severity_type 1
14728,severity_type 1
911,severity_type 1
4761,severity_type 1
769,severity_type 1
13640,severity_type 1
11374,severity_type 1
13277,severity_type 1
9893,severity_type 1
9771,severity_type 1
15479,severity_type 1
3132,severity_type 1
14846,severity_type 1
3401,severity_type 1
15436,severity_type 1
13767,severity_type 1
8898,severity_type 1
5398,severity_type 1
11442,severity_type 1
13807,severity_type 1
12417,severity_type 1
3108,severity_type 1
15653,severity_type 1
12556,severity_type 1
12874,severity_type 1
16131,severity_type 1
7707,severity_type 4
16951,severity_type 1
8373,severity_type 1
6522,severity_type 1
11705,severity_type 1
10809,severity_type 1
458,severity_type 1
13036,severity_type 1
17552,severity_type 1
10268,severity_type 1
7781,severity_type 1
15821,severity_type 1
215,severity_type 1
15804,severity_type 1
11499,severity_type 1
17774,severity_type 1
9601,severity_type 1
8237,severity_type 1
8793,severity_type 1
1814,severity_type 1
3837,severity_type 1
14942,severity_type 1
7894,severity_type 1
16049,severity_type 1
2450,severity_type 1
17161,severity_type 2
1994,severity_type 1
15652,severity_type 1
7819,severity_type 1
357,severity_type 1
12452,severity_type 2
1970,severity_type 1
11709,severity_type 1
4195,severity_type 1
16539,severity_type 1
6896,severity_type 1
11078,severity_type 1
13762,severity_type 1
13889,severity_type 1
5244,severity_type 1
8975,severity_type 1
12315,severity_type 1
14459,severity_type 1
4467,severity_type 1
11171,severity_type 1
8329,severity_type 1
14812,severity_type 1
14910,severity_type 1
15394,severity_type 1
6471,severity_type 1
12936,severity_type 1
10836,severity_type 1
16990,severity_type 1
6729,severity_type 1
14431,severity_type 1
4951,severity_type 1
18398,severity_type 1
17960,severity_type 1
8129,severity_type 1
8385,severity_type 2
14542,severity_type 1
12170,severity_type 1
12067,severity_type 1
13758,severity_type 1
16329,severity_type 1
13621,severity_type 4
1851,severity_type 4
843,severity_type 1
6817,severity_type 1
3747,severity_type 1
15036,severity_type 1
10351,severity_type 1
17154,severity_type 1
12673,severity_type 1
14162,severity_type 1
10581,severity_type 1
2784,severity_type 1
10669,severity_type 1
5489,severity_type 1
11820,severity_type 1
2153,severity_type 4
345,severity_type 1
6668,severity_type 1
15418,severity_type 1
13204,severity_type 1
16648,severity_type 1
16626,severity_type 1
716,severity_type 1
9503,severity_type 1
10897,severity_type 1
4768,severity_type 1
10262,severity_type 1
10855,severity_type 1
11188,severity_type 1
11091,severity_type 2
4277,severity_type 1
7132,severity_type 1
7271,severity_type 1
16284,severity_type 1
17301,severity_type 1
17118,severity_type 1
6861,severity_type 1
8342,severity_type 1
6207,severity_type 1
12240,severity_type 2
1841,severity_type 4
15946,severity_type 1
4836,severity_type 1
16309,severity_type 1
12004,severity_type 1
507,severity_type 4
18017,severity_type 1
2165,severity_type 1
657,severity_type 1
13766,severity_type 4
3509,severity_type 1
4902,severity_type 1
14246,severity_type 1
11972,severity_type 1
7227,severity_type 1
8889,severity_type 2
5863,severity_type 1
13551,severity_type 2
17365,severity_type 1
10406,severity_type 1
14271,severity_type 1
10432,severity_type 1
14103,severity_type 1
5712,severity_type 1
3396,severity_type 1
17090,severity_type 1
306,severity_type 1
9461,severity_type 2
4202,severity_type 2
14313,severity_type 2
11508,severity_type 1
12770,severity_type 1
10608,severity_type 1
4954,severity_type 1
1103,severity_type 2
13809,severity_type 1
3238,severity_type 1
14618,severity_type 1
4036,severity_type 1
6675,severity_type 2
13331,severity_type 1
5993,severity_type 1
6940,severity_type 4
16007,severity_type 4
6483,severity_type 1
3324,severity_type 4
6332,severity_type 1
14329,severity_type 1
11995,severity_type 1
8414,severity_type 1
14979,severity_type 1
14585,severity_type 1
9146,severity_type 1
3366,severity_type 1
8890,severity_type 1
6131,severity_type 1
8877,severity_type 1
16311,severity_type 1
12356,severity_type 1
8590,severity_type 1
17352,severity_type 2
14669,severity_type 2
9126,severity_type 1
5549,severity_type 1
1940,severity_type 2
8201,severity_type 4
13745,severity_type 1
14063,severity_type 1
17003,severity_type 1
15643,severity_type 4
787,severity_type 1
2565,severity_type 1
14673,severity_type 1
12913,severity_type 1
13292,severity_type 1
6147,severity_type 1
18457,severity_type 1
9999,severity_type 2
2099,severity_type 4
8083,severity_type 1
4564,severity_type 4
834,severity_type 1
17137,severity_type 4
9456,severity_type 1
5524,severity_type 1
11193,severity_type 1
8819,severity_type 1
17023,severity_type 1
12576,severity_type 1
2337,severity_type 1
18411,severity_type 1
6716,severity_type 1
759,severity_type 1
17876,severity_type 1
393,severity_type 1
3436,severity_type 4
5574,severity_type 4
1541,severity_type 1
2669,severity_type 2
16882,severity_type 1
3966,severity_type 1
4119,severity_type 1
8783,severity_type 1
4039,severity_type 1
11259,severity_type 1
7451,severity_type 1
12801,severity_type 1
15998,severity_type 1
1796,severity_type 1
11735,severity_type 1
9030,severity_type 1
5113,severity_type 1
16019,severity_type 1
12068,severity_type 1
1653,severity_type 1
17262,severity_type 1
12938,severity_type 1
4984,severity_type 1
16225,severity_type 1
3760,severity_type 1
773,severity_type 1
13164,severity_type 1
4614,severity_type 1
403,severity_type 1
10331,severity_type 1
14243,severity_type 1
1791,severity_type 1
9195,severity_type 1
5522,severity_type 1
14516,severity_type 1
14788,severity_type 1
1695,severity_type 1
3210,severity_type 1
11205,severity_type 2
480,severity_type 2
6742,severity_type 2
12407,severity_type 1
7253,severity_type 1
12876,severity_type 1
4333,severity_type 1
8046,severity_type 1
14972,severity_type 4
17230,severity_type 1
5383,severity_type 4
16359,severity_type 4
17172,severity_type 1
4088,severity_type 1
10134,severity_type 1
11042,severity_type 1
15376,severity_type 4
12025,severity_type 4
15593,severity_type 1
5796,severity_type 1
12,severity_type 1
15198,severity_type 4
7921,severity_type 4
15685,severity_type 1
6138,severity_type 1
15203,severity_type 1
17242,severity_type 2
6900,severity_type 1
9065,severity_type 1
8555,severity_type 2
17138,severity_type 1
15009,severity_type 1
10315,severity_type 1
3902,severity_type 1
9751,severity_type 1
15880,severity_type 1
8689,severity_type 2
15858,severity_type 1
203,severity_type 2
18403,severity_type 2
7270,severity_type 1
18119,severity_type 2
7065,severity_type 1
10942,severity_type 1
17511,severity_type 2
10922,severity_type 1
1581,severity_type 1
16189,severity_type 1
18369,severity_type 2
6822,severity_type 2
18087,severity_type 1
3384,severity_type 1
18448,severity_type 1
4183,severity_type 1
714,severity_type 1
2396,severity_type 2
16709,severity_type 1
9001,severity_type 2
12063,severity_type 2
16101,severity_type 2
16941,severity_type 1
17028,severity_type 1
14862,severity_type 1
6505,severity_type 1
17992,severity_type 1
12463,severity_type 1
1839,severity_type 2
13553,severity_type 1
16230,severity_type 1
692,severity_type 1
2996,severity_type 1
4967,severity_type 1
11242,severity_type 1
16895,severity_type 1
12707,severity_type 1
4379,severity_type 1
8715,severity_type 1
2071,severity_type 1
17058,severity_type 1
2342,severity_type 1
7650,severity_type 1
10998,severity_type 1
6264,severity_type 1
18231,severity_type 2
14772,severity_type 2
10341,severity_type 2
10348,severity_type 1
5978,severity_type 1
2546,severity_type 1
15231,severity_type 1
652,severity_type 1
8362,severity_type 2
3710,severity_type 2
8826,severity_type 1
14014,severity_type 2
8336,severity_type 1
14158,severity_type 1
11266,severity_type 1
3533,severity_type 1
