id,event_type
4707,event_type 35
4706,event_type 15
4705,event_type 35
4705,event_type 34
4704,event_type 15
4703,event_type 11
4702,event_type 35
4701,event_type 15
4700,event_type 15
4700,event_type 15
4699,event_type 15
4699,event_type 11
4699,event_type 54
4698,event_type 42
4698,event_type 44
4697,event_type 34
4697,event_type 35
4696,event_type 35
4695,event_type 35
4695,event_type 34
4695,event_type 20
4694,event_type 11
4693,event_type 11
4692,event_type 34
4692,event_type 35
4691,event_type 11
4691,event_type 35
4691,event_type 34
4690,event_type 11
4689,event_type 20
4689,event_type 20
4688,event_type 15
4687,event_type 11
4687,event_type 11
4686,event_type 35
4686,event_type 34
4685,event_type 15
4684,event_type 11
4683,event_type 11
4682,event_type 11
4682,event_type 15
4681,event_type 34
4681,event_type 35
4680,event_type 35
4680,event_type 20
4680,event_type 34
4679,event_type 20
4679,event_type 35
4678,event_type 11
4677,event_type 7
4677,event_type 15
4677,event_type 11
4676,event_type 35
4675,event_type 54
4675,event_type 15
4674,event_type 15
4673,event_type 11
4673,event_type 14
4672,event_type 11
4671,event_type 11
4670,event_type 11
4669,event_type 11
4668,event_type 20
4667,event_type 34
4667,event_type 35
4666,event_type 11
4665,event_type 34
4665,event_type 35
4664,event_type 11
4664,event_type 15
4663,event_type 15
4663,event_type 11
4663,event_type 54
4662,event_type 35
4662,event_type 34
4661,event_type 11
4661,event_type 15
4661,event_type 11
4661,event_type 15
4660,event_type 11
4659,event_type 34
4659,event_type 35
4658,event_type 11
4657,event_type 15
4656,event_type 15
4655,event_type 11
4655,event_type 15
4654,event_type 35
4654,event_type 34
4653,event_type 11
4652,event_type 15
4651,event_type 11
4650,event_type 34
4650,event_type 35
4650,event_type 34
4650,event_type 35
4649,event_type 15
4649,event_type 21
4649,event_type 11
4648,event_type 35
4648,event_type 34
4647,event_type 35
4647,event_type 34
4647,event_type 20
4646,event_type 34
4646,event_type 35
4645,event_type 35
4645,event_type 34
4644,event_type 15
4643,event_type 15
4643,event_type 11
4642,event_type 11
4641,event_type 15
4640,event_type 15
4639,event_type 11
4638,event_type 35
4638,event_type 34
4637,event_type 23
4636,event_type 15
4635,event_type 34
4635,event_type 35
4634,event_type 34
4634,event_type 35
4633,event_type 35
4633,event_type 34
4632,event_type 35
4632,event_type 34
4632,event_type 11
4631,event_type 34
4631,event_type 35
4630,event_type 15
4630,event_type 11
4630,event_type 1
4629,event_type 11
4629,event_type 15
4628,event_type 15
4627,event_type 20
4627,event_type 34
4627,event_type 35
4626,event_type 35
4626,event_type 34
4625,event_type 15
4625,event_type 11
4624,event_type 13
4623,event_type 15
4622,event_type 11
4621,event_type 15
4621,event_type 11
4620,event_type 15
4619,event_type 15
4619,event_type 11
4618,event_type 11
4617,event_type 20
4617,event_type 20
4616,event_type 15
4615,event_type 35
4615,event_type 34
4614,event_type 44
4614,event_type 42
4614,event_type 43
4614,event_type 44
4614,event_type 42
4614,event_type 43
4613,event_type 14
4613,event_type 23
4613,event_type 11
4612,event_type 20
4611,event_type 35
4611,event_type 34
4610,event_type 50
4609,event_type 35
4609,event_type 34
4608,event_type 35
4607,event_type 11
4607,event_type 21
4607,event_type 34
4607,event_type 35
4606,event_type 34
4606,event_type 20
4606,event_type 35
4605,event_type 20
4605,event_type 11
4604,event_type 11
4603,event_type 34
4603,event_type 35
4603,event_type 34
4603,event_type 35
4602,event_type 35
4602,event_type 34
4601,event_type 35
4601,event_type 34
4601,event_type 20
4601,event_type 35
4601,event_type 34
4601,event_type 20
4600,event_type 54
4600,event_type 15
4599,event_type 11
4599,event_type 15
4598,event_type 11
4598,event_type 15
4597,event_type 35
4597,event_type 34
4596,event_type 11
4595,event_type 15
4594,event_type 54
4594,event_type 15
4593,event_type 35
4593,event_type 34
4592,event_type 34
4592,event_type 35
4591,event_type 15
4590,event_type 34
4590,event_type 35
4589,event_type 35
4589,event_type 34
4588,event_type 34
4588,event_type 11
4588,event_type 35
4587,event_type 11
4586,event_type 35
4585,event_type 34
4585,event_type 35
4585,event_type 34
4585,event_type 35
4584,event_type 35
4583,event_type 15
4582,event_type 22
4582,event_type 11
4582,event_type 13
4582,event_type 20
4582,event_type 14
4582,event_type 23
4581,event_type 35
4581,event_type 34
4580,event_type 11
4579,event_type 35
4579,event_type 34
4578,event_type 11
4578,event_type 11
4577,event_type 11
4576,event_type 34
4576,event_type 35
4575,event_type 14
4575,event_type 11
4574,event_type 11
4574,event_type 15
4573,event_type 11
4572,event_type 15
4572,event_type 11
4571,event_type 35
4571,event_type 34
4570,event_type 34
4570,event_type 35
4569,event_type 11
4568,event_type 34
4568,event_type 35
4567,event_type 35
4567,event_type 20
4566,event_type 23
4566,event_type 11
4566,event_type 14
4565,event_type 35
4565,event_type 34
4564,event_type 42
4564,event_type 44
4564,event_type 43
4563,event_type 13
4563,event_type 11
4563,event_type 13
4563,event_type 11
4562,event_type 11
4561,event_type 34
4561,event_type 35
4560,event_type 34
4559,event_type 15
4558,event_type 34
4558,event_type 35
4557,event_type 11
4556,event_type 15
4555,event_type 15
4554,event_type 11
4553,event_type 11
4553,event_type 11
4552,event_type 54
4552,event_type 15
4551,event_type 11
4550,event_type 15
4550,event_type 11
4549,event_type 15
4549,event_type 15
4548,event_type 11
4547,event_type 11
4546,event_type 15
4546,event_type 11
4546,event_type 15
4546,event_type 11
4545,event_type 23
4544,event_type 11
4543,event_type 35
4543,event_type 34
4542,event_type 34
4542,event_type 35
4541,event_type 35
4541,event_type 34
4540,event_type 35
4540,event_type 34
4539,event_type 34
4539,event_type 35
4538,event_type 20
4537,event_type 11
4537,event_type 11
4536,event_type 20
4535,event_type 15
4534,event_type 11
4533,event_type 35
4533,event_type 34
4532,event_type 11
4531,event_type 21
4530,event_type 34
4530,event_type 35
4529,event_type 42
4529,event_type 44
4528,event_type 34
4528,event_type 35
4527,event_type 35
4526,event_type 15
4525,event_type 15
4524,event_type 11
4524,event_type 15
4524,event_type 54
4523,event_type 34
4522,event_type 30
4522,event_type 10
4521,event_type 35
4521,event_type 34
4520,event_type 11
4520,event_type 15
4519,event_type 35
4518,event_type 34
4518,event_type 35
4517,event_type 42
4517,event_type 43
4517,event_type 44
4516,event_type 54
4516,event_type 11
4515,event_type 44
4515,event_type 42
4514,event_type 11
4513,event_type 35
4513,event_type 34
4512,event_type 11
4511,event_type 11
4510,event_type 34
4510,event_type 35
4509,event_type 11
4508,event_type 15
4508,event_type 15
4507,event_type 35
4507,event_type 34
4506,event_type 11
4505,event_type 35
4505,event_type 34
4504,event_type 11
4504,event_type 35
4503,event_type 11
4502,event_type 11
4502,event_type 15
4501,event_type 20
4500,event_type 35
4500,event_type 34
4499,event_type 13
4498,event_type 34
4498,event_type 35
4497,event_type 20
4496,event_type 11
4495,event_type 20
4494,event_type 34
4494,event_type 35
4493,event_type 15
4493,event_type 11
4492,event_type 35
4492,event_type 34
4491,event_type 11
4490,event_type 11
4489,event_type 15
4488,event_type 11
4487,event_type 11
4487,event_type 11
4486,event_type 11
4485,event_type 11
4484,event_type 35
4484,event_type 34
4483,event_type 34
4483,event_type 35
4482,event_type 35
4482,event_type 20
4481,event_type 35
4481,event_type 34
4480,event_type 54
4480,event_type 15
4480,event_type 11
4479,event_type 20
4479,event_type 11
4478,event_type 34
4478,event_type 35
4477,event_type 34
4477,event_type 35
4477,event_type 34
4477,event_type 35
4476,event_type 54
4476,event_type 11
4476,event_type 54
4476,event_type 11
4475,event_type 35
4475,event_type 34
4474,event_type 26
4474,event_type 29
4473,event_type 14
4473,event_type 13
4473,event_type 11
4472,event_type 15
4471,event_type 11
4471,event_type 11
4470,event_type 15
4470,event_type 11
4469,event_type 11
4468,event_type 34
4468,event_type 35
4467,event_type 44
4467,event_type 42
4467,event_type 43
4466,event_type 15
4466,event_type 11
4465,event_type 11
4465,event_type 15
4464,event_type 11
4464,event_type 11
4463,event_type 34
4463,event_type 35
4462,event_type 35
4461,event_type 11
4460,event_type 11
4459,event_type 14
4459,event_type 11
4459,event_type 13
4458,event_type 43
4458,event_type 42
4458,event_type 44
4457,event_type 15
4456,event_type 35
4456,event_type 34
4455,event_type 35
4455,event_type 34
4454,event_type 11
4454,event_type 15
4453,event_type 15
4452,event_type 20
4451,event_type 11
4450,event_type 11
4449,event_type 11
4448,event_type 11
4447,event_type 35
4447,event_type 34
4447,event_type 35
4447,event_type 34
4446,event_type 35
4446,event_type 34
4445,event_type 23
4445,event_type 11
4445,event_type 22
4444,event_type 11
4444,event_type 15
4443,event_type 34
4443,event_type 35
4442,event_type 34
4441,event_type 23
4441,event_type 11
4441,event_type 22
4440,event_type 15
4440,event_type 11
4439,event_type 34
4439,event_type 35
4438,event_type 34
4438,event_type 20
4438,event_type 11
4438,event_type 35
4437,event_type 35
4437,event_type 34
4436,event_type 35
4436,event_type 34
4435,event_type 11
4434,event_type 35
4434,event_type 34
4434,event_type 20
4433,event_type 11
4432,event_type 11
4431,event_type 35
4431,event_type 34
4430,event_type 11
4430,event_type 54
4430,event_type 15
4429,event_type 15
4428,event_type 34
4428,event_type 35
4427,event_type 35
4427,event_type 34
4426,event_type 11
4426,event_type 54
4425,event_type 11
4425,event_type 35
4425,event_type 34
4424,event_type 35
4424,event_type 11
4423,event_type 13
4422,event_type 11
4421,event_type 11
4421,event_type 14
4420,event_type 35
4420,event_type 20
4419,event_type 54
4419,event_type 54
4418,event_type 11
4417,event_type 11
4417,event_type 11
4416,event_type 42
4416,event_type 44
4415,event_type 20
4415,event_type 54
4414,event_type 20
4413,event_type 15
4413,event_type 15
4412,event_type 20
4412,event_type 34
4412,event_type 35
4411,event_type 11
4411,event_type 20
4411,event_type 15
4410,event_type 35
4410,event_type 34
4409,event_type 11
4408,event_type 34
4408,event_type 35
4407,event_type 11
4406,event_type 11
4405,event_type 35
4405,event_type 34
4404,event_type 35
4404,event_type 34
4403,event_type 15
4402,event_type 11
4402,event_type 15
4401,event_type 23
4401,event_type 11
4401,event_type 13
4401,event_type 22
4400,event_type 11
4399,event_type 35
4399,event_type 34
4399,event_type 35
4399,event_type 34
4398,event_type 34
4398,event_type 35
4397,event_type 35
4397,event_type 34
4396,event_type 11
4396,event_type 15
4396,event_type 11
4396,event_type 15
4395,event_type 20
4394,event_type 11
4393,event_type 35
4393,event_type 34
4392,event_type 15
4392,event_type 11
4391,event_type 35
4391,event_type 34
4390,event_type 35
4390,event_type 20
4389,event_type 11
4389,event_type 11
4388,event_type 24
4388,event_type 11
4387,event_type 44
4387,event_type 42
4386,event_type 11
4386,event_type 13
4385,event_type 30
4385,event_type 30
4384,event_type 34
4384,event_type 35
4383,event_type 20
4382,event_type 35
4382,event_type 34
4381,event_type 44
4381,event_type 42
4380,event_type 35
4380,event_type 34
4379,event_type 15
4379,event_type 54
4379,event_type 15
4379,event_type 54
4378,event_type 20
4378,event_type 35
4377,event_type 35
4376,event_type 34
4376,event_type 35
4375,event_type 20
4375,event_type 20
4374,event_type 35
4374,event_type 34
4373,event_type 11
4372,event_type 11
4371,event_type 34
4371,event_type 35
4370,event_type 20
4369,event_type 15
4369,event_type 11
4368,event_type 44
4368,event_type 42
4367,event_type 34
4367,event_type 35
4366,event_type 11
4366,event_type 15
4366,event_type 11
4366,event_type 15
4365,event_type 11
4365,event_type 13
4364,event_type 15
4363,event_type 34
4363,event_type 35
4362,event_type 20
4362,event_type 34
4362,event_type 35
4361,event_type 13
4360,event_type 15
4360,event_type 15
4359,event_type 34
4359,event_type 35
4358,event_type 11
4357,event_type 11
4356,event_type 11
4356,event_type 11
4355,event_type 20
4354,event_type 34
4354,event_type 35
4353,event_type 34
4353,event_type 35
4352,event_type 35
4352,event_type 20
4351,event_type 11
4351,event_type 15
4350,event_type 15
4349,event_type 44
4349,event_type 42
4349,event_type 43
4348,event_type 11
4348,event_type 15
4347,event_type 10
4347,event_type 27
4346,event_type 11
4345,event_type 34
4345,event_type 35
4344,event_type 11
4343,event_type 11
4343,event_type 22
4342,event_type 34
4342,event_type 20
4342,event_type 35
4341,event_type 20
4341,event_type 11
4340,event_type 34
4340,event_type 35
4339,event_type 54
4339,event_type 13
4339,event_type 11
4338,event_type 15
4338,event_type 11
4338,event_type 15
4338,event_type 11
4337,event_type 15
4336,event_type 35
4336,event_type 34
4335,event_type 11
4335,event_type 11
4334,event_type 34
4334,event_type 35
4333,event_type 42
4333,event_type 44
4333,event_type 42
4333,event_type 44
4332,event_type 11
4332,event_type 15
4331,event_type 15
4331,event_type 15
4330,event_type 11
4329,event_type 11
