id,resource_type
14908,resource_type 8
14909,resource_type 8
14910,resource_type 2
14911,resource_type 8
14912,resource_type 2
14913,resource_type 8
14914,resource_type 2
14915,resource_type 8
14916,resource_type 8
14916,resource_type 8
14917,resource_type 6
14917,resource_type 6
14918,resource_type 8
14918,resource_type 8
14919,resource_type 2
14920,resource_type 2
14920,resource_type 8
14921,resource_type 2
14922,resource_type 2
14922,resource_type 8
14923,resource_type 8
14924,resource_type 8
14925,resource_type 8
14925,resource_type 8
14926,resource_type 2
14926,resource_type 8
14927,resource_type 2
14928,resource_type 8
14928,resource_type 8
14929,resource_type 8
14930,resource_type 8
14931,resource_type 8
14931,resource_type 8
14932,resource_type 2
14933,resource_type 8
14934,resource_type 8
14935,resource_type 2
14936,resource_type 2
14937,resource_type 2
14938,resource_type 10
14938,resource_type 6
14938,resource_type 10
14938,resource_type 6
14939,resource_type 8
14940,resource_type 8
14941,resource_type 8
14941,resource_type 6
14942,resource_type 2
14943,resource_type 2
14944,resource_type 8
14945,resource_type 2
14946,resource_type 8
14947,resource_type 2
14948,resource_type 8
14949,resource_type 8
14950,resource_type 2
14951,resource_type 2
14952,resource_type 8
14953,resource_type 8
14954,resource_type 8
14955,resource_type 2
14956,resource_type 8
14956,resource_type 8
14957,resource_type 8
14958,resource_type 2
14959,resource_type 2
14960,resource_type 2
14961,resource_type 8
14962,resource_type 2
14963,resource_type 8
14964,resource_type 8
14965,resource_type 8
14965,resource_type 2
14966,resource_type 2
14967,resource_type 8
14968,resource_type 2
14969,resource_type 2
14970,resource_type 2
14970,resource_type 8
14971,resource_type 2
14972,resource_type 2
14973,resource_type 2
14974,resource_type 8
14975,resource_type 2
14976,resource_type 8
14976,resource_type 8
14977,resource_type 2
14978,resource_type 2
14978,resource_type 2
14979,resource_type 2
14980,resource_type 2
14981,resource_type 2
14982,resource_type 2
14983,resource_type 8
14984,resource_type 8
14985,resource_type 6
14985,resource_type 8
14986,resource_type 8
14987,resource_type 8
14988,resource_type 2
14989,resource_type 2
14990,resource_type 8
14991,resource_type 1
14991,resource_type 8
14992,resource_type 8
14993,resource_type 8
14993,resource_type 8
14994,resource_type 8
14995,resource_type 2
14996,resource_type 8
14997,resource_type 8
14998,resource_type 8
14998,resource_type 8
14999,resource_type 2
15000,resource_type 8
15001,resource_type 8
15002,resource_type 2
15003,resource_type 8
15004,resource_type 2
15005,resource_type 2
15006,resource_type 8
15007,resource_type 8
15008,resource_type 2
15009,resource_type 8
15010,resource_type 8
15011,resource_type 8
15012,resource_type 8
15013,resource_type 8
15014,resource_type 2
15015,resource_type 2
15016,resource_type 2
15017,resource_type 8
15018,resource_type 2
15019,resource_type 2
15020,resource_type 2
15021,resource_type 8
15022,resource_type 2
15023,resource_type 8
15023,resource_type 6
15024,resource_type 2
15025,resource_type 8
15026,resource_type 8
15027,resource_type 8
15028,resource_type 6
15028,resource_type 8
15029,resource_type 8
15030,resource_type 8
15031,resource_type 8
15031,resource_type 8
15032,resource_type 8
15033,resource_type 2
15034,resource_type 2
15035,resource_type 2
15036,resource_type 2
15037,resource_type 2
15038,resource_type 2
15039,resource_type 2
15040,resource_type 8
15041,resource_type 8
15042,resource_type 2
15043,resource_type 8
15043,resource_type 8
15044,resource_type 9
15044,resource_type 3
15045,resource_type 8
15046,resource_type 1
15046,resource_type 2
15047,resource_type 8
15047,resource_type 8
15048,resource_type 2
15049,resource_type 2
15050,resource_type 8
15051,resource_type 2
15052,resource_type 2
15053,resource_type 8
15054,resource_type 8
15055,resource_type 2
15055,resource_type 2
15056,resource_type 2
15057,resource_type 8
15058,resource_type 2
15059,resource_type 8
15060,resource_type 8
15061,resource_type 2
15062,resource_type 8
15063,resource_type 8
15064,resource_type 2
15065,resource_type 2
15066,resource_type 2
15067,resource_type 8
15067,resource_type 8
15068,resource_type 2
15069,resource_type 8
15070,resource_type 2
15071,resource_type 8
15071,resource_type 8
15072,resource_type 8
15073,resource_type 2
15074,resource_type 2
15075,resource_type 8
15075,resource_type 8
15076,resource_type 8
15077,resource_type 8
15077,resource_type 8
15078,resource_type 2
15079,resource_type 2
15080,resource_type 2
15081,resource_type 8
15082,resource_type 2
15083,resource_type 8
15084,resource_type 8
15084,resource_type 8
15085,resource_type 8
15086,resource_type 8
15087,resource_type 8
15088,resource_type 8
15089,resource_type 8
15089,resource_type 8
15090,resource_type 8
15091,resource_type 2
15092,resource_type 8
15093,resource_type 8
15094,resource_type 2
15095,resource_type 2
15096,resource_type 2
15096,resource_type 7
15097,resource_type 8
15097,resource_type 4
15098,resource_type 2
15099,resource_type 8
15100,resource_type 7
15100,resource_type 8
15101,resource_type 2
15102,resource_type 8
15103,resource_type 2
15104,resource_type 8
15105,resource_type 7
15105,resource_type 8
15106,resource_type 8
15107,resource_type 8
15108,resource_type 8
15109,resource_type 2
15110,resource_type 8
15111,resource_type 8
15111,resource_type 8
15112,resource_type 2
15113,resource_type 8
15113,resource_type 8
15114,resource_type 2
15115,resource_type 2
15116,resource_type 8
15116,resource_type 8
15117,resource_type 2
15118,resource_type 8
15119,resource_type 8
15120,resource_type 9
15121,resource_type 8
15122,resource_type 8
15123,resource_type 8
15124,resource_type 8
15125,resource_type 2
15126,resource_type 2
15127,resource_type 2
15128,resource_type 2
15128,resource_type 8
15129,resource_type 8
15130,resource_type 8
15131,resource_type 2
15132,resource_type 6
15133,resource_type 8
15134,resource_type 8
15135,resource_type 2
15136,resource_type 2
15137,resource_type 2
15138,resource_type 8
15139,resource_type 8
15140,resource_type 2
15140,resource_type 8
15140,resource_type 2
15140,resource_type 8
15141,resource_type 8
15141,resource_type 8
15142,resource_type 2
15143,resource_type 2
15144,resource_type 8
15145,resource_type 8
15146,resource_type 7
15147,resource_type 8
15148,resource_type 8
15149,resource_type 2
15150,resource_type 8
15150,resource_type 4
15150,resource_type 8
15150,resource_type 4
15151,resource_type 2
15152,resource_type 8
15153,resource_type 8
15154,resource_type 2
15155,resource_type 2
15156,resource_type 2
15157,resource_type 8
15158,resource_type 8
15159,resource_type 4
15159,resource_type 8
15160,resource_type 8
15161,resource_type 10
15161,resource_type 8
15162,resource_type 2
15163,resource_type 8
15164,resource_type 8
15165,resource_type 2
15166,resource_type 8
15166,resource_type 8
15167,resource_type 2
15168,resource_type 2
15169,resource_type 8
15169,resource_type 8
15170,resource_type 8
15171,resource_type 8
15172,resource_type 8
15172,resource_type 8
15173,resource_type 8
15174,resource_type 8
15175,resource_type 2
15176,resource_type 8
15177,resource_type 8
15178,resource_type 2
15179,resource_type 2
15180,resource_type 2
15181,resource_type 9
15181,resource_type 2
15181,resource_type 3
15181,resource_type 8
15182,resource_type 8
15183,resource_type 8
15184,resource_type 2
15185,resource_type 2
15186,resource_type 2
15187,resource_type 8
15188,resource_type 6
15188,resource_type 10
15189,resource_type 8
15190,resource_type 8
15191,resource_type 8
15192,resource_type 8
15193,resource_type 8
15193,resource_type 8
15194,resource_type 2
15195,resource_type 8
15196,resource_type 2
15197,resource_type 8
15198,resource_type 2
15199,resource_type 8
15199,resource_type 2
15200,resource_type 2
15200,resource_type 8
15200,resource_type 2
15200,resource_type 8
15201,resource_type 8
15202,resource_type 2
15203,resource_type 8
15204,resource_type 8
15205,resource_type 2
15206,resource_type 8
15206,resource_type 8
15207,resource_type 6
15207,resource_type 8
15208,resource_type 2
15209,resource_type 8
15210,resource_type 8
15210,resource_type 4
15211,resource_type 8
15212,resource_type 2
15213,resource_type 8
15214,resource_type 2
15214,resource_type 2
15215,resource_type 2
15216,resource_type 6
15216,resource_type 8
15217,resource_type 2
15218,resource_type 8
15219,resource_type 2
15220,resource_type 2
15221,resource_type 8
15222,resource_type 8
15222,resource_type 7
15223,resource_type 2
15224,resource_type 8
15225,resource_type 2
15226,resource_type 2
15227,resource_type 8
15227,resource_type 8
15228,resource_type 8
15229,resource_type 8
15230,resource_type 2
15231,resource_type 2
15232,resource_type 2
15233,resource_type 8
15234,resource_type 2
15235,resource_type 2
15236,resource_type 2
15237,resource_type 3
15238,resource_type 2
15239,resource_type 8
15240,resource_type 2
15241,resource_type 8
15241,resource_type 2
15242,resource_type 2
15243,resource_type 2
15244,resource_type 2
15245,resource_type 2
15246,resource_type 9
15247,resource_type 8
15248,resource_type 8
15249,resource_type 8
15250,resource_type 8
15251,resource_type 8
15252,resource_type 8
15253,resource_type 8
15253,resource_type 2
15254,resource_type 2
15255,resource_type 2
15256,resource_type 8
15257,resource_type 8
15258,resource_type 8
15259,resource_type 2
15260,resource_type 2
15261,resource_type 9
15261,resource_type 2
15262,resource_type 2
15263,resource_type 2
15264,resource_type 6
15264,resource_type 8
15265,resource_type 8
15266,resource_type 8
15267,resource_type 2
15268,resource_type 2
15269,resource_type 2
15270,resource_type 8
15271,resource_type 2
15272,resource_type 2
15273,resource_type 8
15274,resource_type 8
15274,resource_type 8
15275,resource_type 8
15276,resource_type 6
15276,resource_type 8
15277,resource_type 8
15278,resource_type 2
15279,resource_type 2
15280,resource_type 2
15280,resource_type 2
15281,resource_type 8
15282,resource_type 2
15283,resource_type 8
15283,resource_type 8
15284,resource_type 8
15285,resource_type 2
15286,resource_type 2
15287,resource_type 8
15288,resource_type 8
15289,resource_type 2
15290,resource_type 2
15291,resource_type 2
15292,resource_type 2
15293,resource_type 2
15294,resource_type 8
15295,resource_type 8
15296,resource_type 2
15297,resource_type 8
15297,resource_type 2
15298,resource_type 8
15299,resource_type 8
15299,resource_type 2
15300,resource_type 2
15300,resource_type 2
15301,resource_type 2
15301,resource_type 8
15301,resource_type 2
15301,resource_type 8
15302,resource_type 8
15303,resource_type 8
15304,resource_type 8
15305,resource_type 8
15306,resource_type 8
15307,resource_type 2
15308,resource_type 4
15308,resource_type 6
15308,resource_type 8
15309,resource_type 2
15310,resource_type 6
15310,resource_type 8
15311,resource_type 2
15312,resource_type 8
15312,resource_type 8
15313,resource_type 2
15314,resource_type 8
15315,resource_type 2
15316,resource_type 8
15317,resource_type 8
15318,resource_type 2
15318,resource_type 8
15319,resource_type 2
15319,resource_type 2
15320,resource_type 2
15321,resource_type 8
15322,resource_type 2
15323,resource_type 8
15324,resource_type 8
15325,resource_type 8
15326,resource_type 8
15327,resource_type 8
15328,resource_type 8
15328,resource_type 8
15329,resource_type 2
15329,resource_type 8
15329,resource_type 2
15329,resource_type 8
15330,resource_type 8
15331,resource_type 8
15332,resource_type 2
15333,resource_type 2
15334,resource_type 2
15335,resource_type 8
15336,resource_type 2
15337,resource_type 8
15338,resource_type 2
15338,resource_type 8
15339,resource_type 8
15340,resource_type 8
15341,resource_type 2
15342,resource_type 2
15343,resource_type 8
15344,resource_type 2
15345,resource_type 2
15346,resource_type 8
15347,resource_type 8
15347,resource_type 8
15348,resource_type 2
15349,resource_type 2
15350,resource_type 8
15351,resource_type 2
15351,resource_type 8
15352,resource_type 2
15353,resource_type 2
15354,resource_type 2
15355,resource_type 3
15356,resource_type 8
15357,resource_type 8
15357,resource_type 7
15358,resource_type 8
15359,resource_type 8
15360,resource_type 8
15361,resource_type 2
15362,resource_type 8
15363,resource_type 2
15364,resource_type 8
15365,resource_type 2
